LOG_SUCCESS       | info    | The initialization finished successfully without homotopy method.
assert            | info    | The following assertion has been violated at time 43440.010000
assert            | info    | The following assertion has been violated at time 43440.010000
assert            | info    | The following assertion has been violated at time 43440.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | The following assertion has been violated at time 43500.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | The following assertion has been violated at time 43560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | The following assertion has been violated at time 43620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | The following assertion has been violated at time 43680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | The following assertion has been violated at time 43740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | The following assertion has been violated at time 43800.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | The following assertion has been violated at time 43860.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | The following assertion has been violated at time 43920.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | The following assertion has been violated at time 43980.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | The following assertion has been violated at time 44040.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | The following assertion has been violated at time 44100.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | The following assertion has been violated at time 44160.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | The following assertion has been violated at time 44220.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | The following assertion has been violated at time 44280.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | The following assertion has been violated at time 44340.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | The following assertion has been violated at time 44400.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | The following assertion has been violated at time 44460.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | The following assertion has been violated at time 44520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | The following assertion has been violated at time 44580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | The following assertion has been violated at time 44640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | The following assertion has been violated at time 44700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | The following assertion has been violated at time 44760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | The following assertion has been violated at time 44820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | The following assertion has been violated at time 44880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | The following assertion has been violated at time 44940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | The following assertion has been violated at time 45000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | The following assertion has been violated at time 45060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | The following assertion has been violated at time 45120.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | The following assertion has been violated at time 45180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | The following assertion has been violated at time 45240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | The following assertion has been violated at time 45300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | The following assertion has been violated at time 45360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | The following assertion has been violated at time 45420.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | The following assertion has been violated at time 45480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | The following assertion has been violated at time 45540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 45600.010000
assert            | info    | The following assertion has been violated at time 45600.010000
assert            | info    | The following assertion has been violated at time 45600.010000
assert            | info    | The following assertion has been violated at time 45600.010000
